route_id,service_id,trip_id,shape_id,trip_headsign,direction_id
"2-FKN-K-mjp-1","UR_1","3157.UR.2-FKN-K-mjp-1.13.R","2-FKN-K-mjp-1.13.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3158.UR.2-FKN-K-mjp-1.13.R","2-FKN-K-mjp-1.13.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3159.UR.2-FKN-K-mjp-1.13.R","2-FKN-K-mjp-1.13.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3160.UR.2-FKN-K-mjp-1.13.R","2-FKN-K-mjp-1.13.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3161.UR.2-FKN-K-mjp-1.13.R","2-FKN-K-mjp-1.13.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3162.UR.2-FKN-K-mjp-1.13.R","2-FKN-K-mjp-1.13.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3163.UR.2-FKN-K-mjp-1.13.R","2-FKN-K-mjp-1.13.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3164.UR.2-FKN-K-mjp-1.13.R","2-FKN-K-mjp-1.13.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3165.UR.2-FKN-K-mjp-1.13.R","2-FKN-K-mjp-1.13.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3166.UR.2-FKN-K-mjp-1.13.R","2-FKN-K-mjp-1.13.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3167.UR.2-FKN-K-mjp-1.13.R","2-FKN-K-mjp-1.13.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3168.UR.2-FKN-K-mjp-1.13.R","2-FKN-K-mjp-1.13.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3169.UR.2-FKN-K-mjp-1.13.R","2-FKN-K-mjp-1.13.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3170.UR.2-FKN-K-mjp-1.13.R","2-FKN-K-mjp-1.13.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3171.UR.2-FKN-K-mjp-1.13.R","2-FKN-K-mjp-1.13.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3172.UR.2-FKN-K-mjp-1.14.R","2-FKN-K-mjp-1.14.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3173.UR.2-FKN-K-mjp-1.13.R","2-FKN-K-mjp-1.13.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3174.UR.2-FKN-K-mjp-1.13.R","2-FKN-K-mjp-1.13.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3175.UR.2-FKN-K-mjp-1.13.R","2-FKN-K-mjp-1.13.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3176.UR.2-FKN-K-mjp-1.13.R","2-FKN-K-mjp-1.13.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3177.UR.2-FKN-K-mjp-1.13.R","2-FKN-K-mjp-1.13.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3178.UR.2-FKN-K-mjp-1.13.R","2-FKN-K-mjp-1.13.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3179.UR.2-FKN-K-mjp-1.13.R","2-FKN-K-mjp-1.13.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3180.UR.2-FKN-K-mjp-1.13.R","2-FKN-K-mjp-1.13.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3181.UR.2-FKN-K-mjp-1.13.R","2-FKN-K-mjp-1.13.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3182.UR.2-FKN-K-mjp-1.13.R","2-FKN-K-mjp-1.13.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3183.UR.2-FKN-K-mjp-1.13.R","2-FKN-K-mjp-1.13.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3184.UR.2-FKN-K-mjp-1.13.R","2-FKN-K-mjp-1.13.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3185.UR.2-FKN-K-mjp-1.13.R","2-FKN-K-mjp-1.13.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3186.UR.2-FKN-K-mjp-1.13.R","2-FKN-K-mjp-1.13.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3187.UR.2-FKN-K-mjp-1.13.R","2-FKN-K-mjp-1.13.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3188.UR.2-FKN-K-mjp-1.13.R","2-FKN-K-mjp-1.13.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3189.UR.2-FKN-K-mjp-1.13.R","2-FKN-K-mjp-1.13.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3190.UR.2-FKN-K-mjp-1.14.R","2-FKN-K-mjp-1.14.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3191.UR.2-FKN-K-mjp-1.13.R","2-FKN-K-mjp-1.13.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3192.UR.2-FKN-K-mjp-1.13.R","2-FKN-K-mjp-1.13.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3193.UR.2-FKN-K-mjp-1.13.R","2-FKN-K-mjp-1.13.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3194.UR.2-FKN-K-mjp-1.13.R","2-FKN-K-mjp-1.13.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3195.UR.2-FKN-K-mjp-1.14.R","2-FKN-K-mjp-1.14.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3196.UR.2-FKN-K-mjp-1.13.R","2-FKN-K-mjp-1.13.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3197.UR.2-FKN-K-mjp-1.13.R","2-FKN-K-mjp-1.13.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3198.UR.2-FKN-K-mjp-1.13.R","2-FKN-K-mjp-1.13.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3199.UR.2-FKN-K-mjp-1.13.R","2-FKN-K-mjp-1.13.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3200.UR.2-FKN-K-mjp-1.13.R","2-FKN-K-mjp-1.13.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3201.UR.2-FKN-K-mjp-1.13.R","2-FKN-K-mjp-1.13.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3202.UR.2-FKN-K-mjp-1.13.R","2-FKN-K-mjp-1.13.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3205.UR.2-FKN-K-mjp-1.13.R","2-FKN-K-mjp-1.13.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3207.UR.2-FKN-K-mjp-1.13.R","2-FKN-K-mjp-1.13.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3209.UR.2-FKN-K-mjp-1.14.R","2-FKN-K-mjp-1.14.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3211.UR.2-FKN-K-mjp-1.14.R","2-FKN-K-mjp-1.14.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3213.UR.2-FKN-K-mjp-1.14.R","2-FKN-K-mjp-1.14.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3215.UR.2-FKN-K-mjp-1.14.R","2-FKN-K-mjp-1.14.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3217.UR.2-FKN-K-mjp-1.14.R","2-FKN-K-mjp-1.14.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3219.UR.2-FKN-K-mjp-1.14.R","2-FKN-K-mjp-1.14.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3221.UR.2-FKN-K-mjp-1.14.R","2-FKN-K-mjp-1.14.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3223.UR.2-FKN-K-mjp-1.13.R","2-FKN-K-mjp-1.13.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3225.UR.2-FKN-K-mjp-1.13.R","2-FKN-K-mjp-1.13.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3226.UR.2-FKN-K-mjp-1.15.R","2-FKN-K-mjp-1.15.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3227.UR.2-FKN-K-mjp-1.15.R","2-FKN-K-mjp-1.15.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3228.UR.2-FKN-K-mjp-1.16.R","2-FKN-K-mjp-1.16.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3229.UR.2-FKN-K-mjp-1.15.R","2-FKN-K-mjp-1.15.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3230.UR.2-FKN-K-mjp-1.15.R","2-FKN-K-mjp-1.15.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3231.UR.2-FKN-K-mjp-1.15.R","2-FKN-K-mjp-1.15.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3232.UR.2-FKN-K-mjp-1.15.R","2-FKN-K-mjp-1.15.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3233.UR.2-FKN-K-mjp-1.16.R","2-FKN-K-mjp-1.16.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3234.UR.2-FKN-K-mjp-1.15.R","2-FKN-K-mjp-1.15.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3235.UR.2-FKN-K-mjp-1.15.R","2-FKN-K-mjp-1.15.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3236.UR.2-FKN-K-mjp-1.16.R","2-FKN-K-mjp-1.16.R","City (Flinders Street)","1"
"2-FKN-K-mjp-1","UR_1","3237.UR.2-FKN-K-mjp-1.15.R","2-FKN-K-mjp-1.15.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","1.UT.2-FKN-L-mjp-1.2.H","2-FKN-L-mjp-1.2.H","Frankston","0"
"2-FKN-L-mjp-1","UT_1","10.UT.2-FKN-L-mjp-1.2.H","2-FKN-L-mjp-1.2.H","Frankston","0"
"2-FKN-L-mjp-1","UT_1","100.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","101.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","102.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","103.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","104.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","105.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","106.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","107.UT.2-FKN-L-mjp-1.10.R","2-FKN-L-mjp-1.10.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","108.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","109.UT.2-FKN-L-mjp-1.10.R","2-FKN-L-mjp-1.10.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","11.UT.2-FKN-L-mjp-1.3.H","2-FKN-L-mjp-1.3.H","Frankston","0"
"2-FKN-L-mjp-1","UT_1","110.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","111.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","112.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","113.UT.2-FKN-L-mjp-1.10.R","2-FKN-L-mjp-1.10.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","114.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","115.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","116.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","117.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","118.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","119.UT.2-FKN-L-mjp-1.10.R","2-FKN-L-mjp-1.10.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","12.UT.2-FKN-L-mjp-1.2.H","2-FKN-L-mjp-1.2.H","Frankston","0"
"2-FKN-L-mjp-1","UT_1","120.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","121.UT.2-FKN-L-mjp-1.10.R","2-FKN-L-mjp-1.10.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","122.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","123.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","124.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","125.UT.2-FKN-L-mjp-1.10.R","2-FKN-L-mjp-1.10.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","126.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","127.UT.2-FKN-L-mjp-1.10.R","2-FKN-L-mjp-1.10.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","128.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","129.UT.2-FKN-L-mjp-1.10.R","2-FKN-L-mjp-1.10.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","13.UT.2-FKN-L-mjp-1.2.H","2-FKN-L-mjp-1.2.H","Frankston","0"
"2-FKN-L-mjp-1","UT_1","130.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","131.UT.2-FKN-L-mjp-1.10.R","2-FKN-L-mjp-1.10.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","132.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","133.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","134.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","135.UT.2-FKN-L-mjp-1.10.R","2-FKN-L-mjp-1.10.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","136.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","137.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","138.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","139.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","14.UT.2-FKN-L-mjp-1.2.H","2-FKN-L-mjp-1.2.H","Frankston","0"
"2-FKN-L-mjp-1","UT_1","140.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","141.UT.2-FKN-L-mjp-1.10.R","2-FKN-L-mjp-1.10.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","142.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","143.UT.2-FKN-L-mjp-1.10.R","2-FKN-L-mjp-1.10.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","144.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","145.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","146.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","147.UT.2-FKN-L-mjp-1.10.R","2-FKN-L-mjp-1.10.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","148.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","149.UT.2-FKN-L-mjp-1.10.R","2-FKN-L-mjp-1.10.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","15.UT.2-FKN-L-mjp-1.2.H","2-FKN-L-mjp-1.2.H","Frankston","0"
"2-FKN-L-mjp-1","UT_1","150.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","151.UT.2-FKN-L-mjp-1.10.R","2-FKN-L-mjp-1.10.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","152.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","153.UT.2-FKN-L-mjp-1.10.R","2-FKN-L-mjp-1.10.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","154.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","155.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","156.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","157.UT.2-FKN-L-mjp-1.10.R","2-FKN-L-mjp-1.10.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","158.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","159.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","16.UT.2-FKN-L-mjp-1.2.H","2-FKN-L-mjp-1.2.H","Frankston","0"
"2-FKN-L-mjp-1","UT_1","160.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","161.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","162.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","163.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","164.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","165.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","166.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","167.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","168.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","169.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","17.UT.2-FKN-L-mjp-1.2.H","2-FKN-L-mjp-1.2.H","Frankston","0"
"2-FKN-L-mjp-1","UT_1","170.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","171.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","172.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","173.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","174.UT.2-FKN-L-mjp-1.10.R","2-FKN-L-mjp-1.10.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","175.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","176.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","177.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","178.UT.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","UT_1","18.UT.2-FKN-L-mjp-1.2.H","2-FKN-L-mjp-1.2.H","Frankston","0"
"2-FKN-L-mjp-1","UT_1","19.UT.2-FKN-L-mjp-1.2.H","2-FKN-L-mjp-1.2.H","Frankston","0"
"2-FKN-L-mjp-1","UT_1","2.UT.2-FKN-L-mjp-1.2.H","2-FKN-L-mjp-1.2.H","Frankston","0"
"2-FKN-L-mjp-1","UT_1","20.UT.2-FKN-L-mjp-1.2.H","2-FKN-L-mjp-1.2.H","Frankston","0"
"2-FKN-L-mjp-1","UT_1","21.UT.2-FKN-L-mjp-1.2.H","2-FKN-L-mjp-1.2.H","Frankston","0"
"2-FKN-L-mjp-1","UT_1","22.UT.2-FKN-L-mjp-1.2.H","2-FKN-L-mjp-1.2.H","Frankston","0"
"2-FKN-L-mjp-1","UT_1","23.UT.2-FKN-L-mjp-1.2.H","2-FKN-L-mjp-1.2.H","Frankston","0"
"2-FKN-L-mjp-1","UT_1","24.UT.2-FKN-L-mjp-1.2.H","2-FKN-L-mjp-1.2.H","Frankston","0"
"2-FKN-L-mjp-1","UT_1","25.UT.2-FKN-L-mjp-1.2.H","2-FKN-L-mjp-1.2.H","Frankston","0"
"2-FKN-L-mjp-1","UT_1","26.UT.2-FKN-L-mjp-1.3.H","2-FKN-L-mjp-1.3.H","Frankston","0"
"2-FKN-L-mjp-1","UT_1","27.UT.2-FKN-L-mjp-1.2.H","2-FKN-L-mjp-1.2.H","Frankston","0"
"2-FKN-L-mjp-1","UT_1","28.UT.2-FKN-L-mjp-1.3.H","2-FKN-L-mjp-1.3.H","Frankston","0"
"2-FKN-L-mjp-1","UT_1","29.UT.2-FKN-L-mjp-1.2.H","2-FKN-L-mjp-1.2.H","Frankston","0"
"2-FKN-L-mjp-1","UT_1","3.UT.2-FKN-L-mjp-1.2.H","2-FKN-L-mjp-1.2.H","Frankston","0"
"2-FKN-L-mjp-1","UT_1","30.UT.2-FKN-L-mjp-1.2.H","2-FKN-L-mjp-1.2.H","Frankston","0"
"2-FKN-L-mjp-1","T0","3014.T0.2-FKN-L-mjp-1.10.R","2-FKN-L-mjp-1.10.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","T2_3","3015.T2.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","T0","3016.T0.2-FKN-L-mjp-1.2.H","2-FKN-L-mjp-1.2.H","Frankston","0"
"2-FKN-L-mjp-1","T2_3","3017.T2.2-FKN-L-mjp-1.2.H","2-FKN-L-mjp-1.2.H","Frankston","0"
"2-FKN-L-mjp-1","T0","3018.T0.2-FKN-L-mjp-1.10.R","2-FKN-L-mjp-1.10.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","T2_3","3019.T2.2-FKN-L-mjp-1.10.R","2-FKN-L-mjp-1.10.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","T0","3020.T0.2-FKN-L-mjp-1.2.H","2-FKN-L-mjp-1.2.H","Frankston","0"
"2-FKN-L-mjp-1","T2_3","3021.T2.2-FKN-L-mjp-1.2.H","2-FKN-L-mjp-1.2.H","Frankston","0"
"2-FKN-L-mjp-1","T0","3022.T0.2-FKN-L-mjp-1.10.R","2-FKN-L-mjp-1.10.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","T2_3","3023.T2.2-FKN-L-mjp-1.10.R","2-FKN-L-mjp-1.10.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","T0","3024.T0.2-FKN-L-mjp-1.2.H","2-FKN-L-mjp-1.2.H","Frankston","0"
"2-FKN-L-mjp-1","T2_3","3025.T2.2-FKN-L-mjp-1.3.H","2-FKN-L-mjp-1.3.H","Frankston","0"
"2-FKN-L-mjp-1","T0","3026.T0.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","T2_3","3027.T2.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","T0","3028.T0.2-FKN-L-mjp-1.2.H","2-FKN-L-mjp-1.2.H","Frankston","0"
"2-FKN-L-mjp-1","T2_3","3029.T2.2-FKN-L-mjp-1.2.H","2-FKN-L-mjp-1.2.H","Frankston","0"
"2-FKN-L-mjp-1","T0","3030.T0.2-FKN-L-mjp-1.10.R","2-FKN-L-mjp-1.10.R","City (Flinders Street)","1"
"2-FKN-L-mjp-1","T2_3","3031.T2.2-FKN-L-mjp-1.11.R","2-FKN-L-mjp-1.11.R","City (Flinders Street)","1"
